Date,Commodity No,Commodity ,UN code ,Country Name,Import Value (BD),Import Value (USA $),Import Weight (KG),Import Quantity,UM
11/1/2020,85444999,"OTHER ELECTRIC CONDUCTORS, FOR A VOLTAGE NOT EXCEEDING 1000 V",GB,UNITED KINGDOM,18697.1641,49726.50026,3834.49,36621,MTR
11/1/2020,85444999,"OTHER ELECTRIC CONDUCTORS, FOR A VOLTAGE NOT EXCEEDING 1000 V",IN,INDIA,228.4039913,607.4574238,13.812,26,MTR
11/1/2020,85444999,"OTHER ELECTRIC CONDUCTORS, FOR A VOLTAGE NOT EXCEEDING 1000 V",IT,ITALY,6012.839776,15991.59515,631.93,3333,MTR
11/1/2020,85444999,"OTHER ELECTRIC CONDUCTORS, FOR A VOLTAGE NOT EXCEEDING 1000 V",RO,ROMANIA,367.2466453,976.7198014,55,120,MTR
11/1/2020,85444999,"OTHER ELECTRIC CONDUCTORS, FOR A VOLTAGE NOT EXCEEDING 1000 V",SE,SWEDEN,106.6585448,283.6663426,20.496,2,MTR
11/1/2020,85446010,OTHER CONDUCTORS OVER 10 MM WIDE AND OVER 1000 V,IN,INDIA,1221.929555,3249.812646,689,689,KG
11/1/2020,85446010,OTHER CONDUCTORS OVER 10 MM WIDE AND OVER 1000 V,IT,ITALY,10865.13433,28896.63384,8140,8140,KG
11/1/2020,85446010,OTHER CONDUCTORS OVER 10 MM WIDE AND OVER 1000 V,KR,REPUBLIC OF KOREA,97457.63034,259195.8254,31954,31954,KG
11/1/2020,85446010,OTHER CONDUCTORS OVER 10 MM WIDE AND OVER 1000 V,SA,SAUDI ARABIA,180164.7803,479161.6496,131615,131615,KG
11/1/2020,85446020,ELECTRIC WIRES OF CROSS-SECTION 10MM FOR TENSION EXCEED,IT,ITALY,1828.516565,4863.075971,1088.887,1088.887,KG
11/1/2020,85446090,OTHER CONDUCTORS OVER 1000 V AND UNDER 11 MM WIDE,DE,GERMANY,1136.506066,3022.622517,11,11,KG
11/1/2020,85446090,OTHER CONDUCTORS OVER 1000 V AND UNDER 11 MM WIDE,IN,INDIA,112.3401741,298.7770587,4.178,4.178,KG
11/1/2020,85446090,OTHER CONDUCTORS OVER 1000 V AND UNDER 11 MM WIDE,SA,SAUDI ARABIA,256544.8424,682300.1126,249574,249574,KG
11/1/2020,85447000,OPTICAL FIBRE CABLES,CZ,CZECH REPUBLIC,22.15204392,58.91501043,0.201,4,MTR
11/1/2020,85447000,OPTICAL FIBRE CABLES,IT,ITALY,1973.041896,5247.451852,253.082,1021,MTR
11/1/2020,85447000,OPTICAL FIBRE CABLES,NL,NETHERLANDS,4389.741059,11674.84324,433,7110,MTR
11/1/2020,85447000,OPTICAL FIBRE CABLES,PL,POLAND,2999.648634,7977.78892,241.95,343,MTR
11/1/2020,85447000,OPTICAL FIBRE CABLES,SA,SAUDI ARABIA,833577.1292,2216960.45,626718,549622,MTR
11/1/2020,85452000,CARBON BRUSHES,DE,GERMANY,54.76368513,145.6480988,2.71,2.71,KG
11/1/2020,85452000,CARBON BRUSHES,FR,FRANCE,5.64208892,15.00555564,0.57,0.57,KG
11/1/2020,85452000,CARBON BRUSHES,SK,SLOVAKIA,4.80446558,12.77783399,0.6,0.6,KG
11/1/2020,85452000,CARBON BRUSHES,US,UNITED STATES OF AMERICA,982.60683,2613.316037,10.455,10.455,KG
11/1/2020,85462000,ELECTRICAL INSULATORS OF CERAMICS,IN,INDIA,135.44673,360.2306649,6,6,KG
11/1/2020,85469000,OTHER ELECTRICAL INSULATORS,DE,GERMANY,729.2679816,1939.542504,28.6,28.6,KG
11/1/2020,85469000,OTHER ELECTRICAL INSULATORS,GB,UNITED KINGDOM,27.18084204,72.28947352,0.061,0.061,KG
11/1/2020,85469000,OTHER ELECTRICAL INSULATORS,MX,MEXICO,400.4743128,1065.091257,45.517,45.517,KG
11/1/2020,85471000,INSULATING FITTINGS OF CERAMICS,DK,DENMARK,21.1567117,56.26785027,1,1,KG
11/1/2020,85472000,INSULATING FITTINGS OF PLASTICS,DK,DENMARK,325.8270424,866.561283,1.368,1.368,KG
11/1/2020,85479000,OTHER INSULATING FITTINGS,AE,UNITED ARAB EMIRATES,1000.751967,2661.57438,1500,1500,KG
11/1/2020,85479000,OTHER INSULATING FITTINGS,CN,CHINA,1045.417179,2780.364838,136.1,136.1,KG
11/1/2020,85489000,OTHER WASTE AND SCRAP OF PRIMARY CELLS,CN,CHINA,143.180733,380.7998217,1.35,0.00135,T
11/1/2020,85489000,OTHER WASTE AND SCRAP OF PRIMARY CELLS,US,UNITED STATES OF AMERICA,8.6213222,22.9290484,2.432,0.002432,T
11/1/2020,86039000,OTHER SELF-PROPELLED RAILWAY COACHES,NL,NETHERLANDS,3.622216,9.633553191,5,1,NO
11/1/2020,86090000,CONTAINERS DESIGNED FOR TRANSPORT MODE,GB,UNITED KINGDOM,6428.954015,17098.28196,1220,4,NO
11/1/2020,86090000,CONTAINERS DESIGNED FOR TRANSPORT MODE,NO,NORWAY,506703.4204,1347615.48,74771,150,NO
11/1/2020,87021000,PUBLIC TYPE VEHICLES WITH COMPRESSION-IGNITION ENGINES,AE,UNITED ARAB EMIRATES,139638.8753,371379.9875,72440,8,NO
11/1/2020,87021000,PUBLIC TYPE VEHICLES WITH COMPRESSION-IGNITION ENGINES,JP,JAPAN,754716.9608,2007225.96,201250,91,NO
11/1/2020,87029000,OTHER PUBLIC TYPE VEHICLES,IN,INDIA,12000,31914.89362,19000,2,NO
11/1/2020,87029000,OTHER PUBLIC TYPE VEHICLES,JP,JAPAN,278779.9609,741436.0662,70340,34,NO
11/1/2020,87032132,"JEEPS, 1 YEAR OLD, SPARK IGNITION, NOT OVER 1000 CC",DE,GERMANY,4178.261,11112.39628,1814.36,1,NO
11/1/2020,87032211,"PRIVATE CARS, CURRENT, SPARK IGNITION, 1001 TO 1500 CC",CH,SWITZERLAND,164385.4188,437195.2627,65100,54,NO
11/1/2020,87032211,"PRIVATE CARS, CURRENT, SPARK IGNITION, 1001 TO 1500 CC",CN,CHINA,248867.3148,661881.1565,84270,74,NO
11/1/2020,87032211,"PRIVATE CARS, CURRENT, SPARK IGNITION, 1001 TO 1500 CC",DE,GERMANY,38099.61026,101328.7507,4140,3,NO
11/1/2020,87032211,"PRIVATE CARS, CURRENT, SPARK IGNITION, 1001 TO 1500 CC",FR,FRANCE,83878.0955,223080.0412,15371,10,NO
11/1/2020,87032211,"PRIVATE CARS, CURRENT, SPARK IGNITION, 1001 TO 1500 CC",ID,INDONESIA,155829.097,414439.0879,43240,37,NO
11/1/2020,87032211,"PRIVATE CARS, CURRENT, SPARK IGNITION, 1001 TO 1500 CC",US,UNITED STATES OF AMERICA,185414.9691,493124.9178,28960,20,NO
11/1/2020,87032212,"PRIVATE CARS, 1 YEAR, SPARK IGNITION, 1001 TO 1500 CC",AU,AUSTRALIA,1800,4787.234043,1500,1,NO
11/1/2020,87032212,"PRIVATE CARS, 1 YEAR, SPARK IGNITION, 1001 TO 1500 CC",JP,JAPAN,31853.39834,84716.48496,16500,11,NO
11/1/2020,87032212,"PRIVATE CARS, 1 YEAR, SPARK IGNITION, 1001 TO 1500 CC",US,UNITED STATES OF AMERICA,130518.5824,347123.8893,119482.933,79,NO
11/1/2020,87032231,"JEEPS, CURRENT, SPARK IGNITION, 1001 TO 1500 CC",JP,JAPAN,112479.8373,299148.5035,22200,20,NO
11/1/2020,87032231,"JEEPS, CURRENT, SPARK IGNITION, 1001 TO 1500 CC",KR,REPUBLIC OF KOREA,6744.802343,17938.3041,1700,1,NO
11/1/2020,87032232,"JEEPS, 1 YEAR OLD, SPARK IGNITION, 1001 TO 1500 CC",JP,JAPAN,6573.621997,17483.03723,3400,2,NO
11/1/2020,87032232,"JEEPS, 1 YEAR OLD, SPARK IGNITION, 1001 TO 1500 CC",RU,RUSSIAN FEDERATION,1600,4255.319149,2000,1,NO
11/1/2020,87032311,"PRIVATE CARS, CURRENT, SPARK IGNITION, 1501 TO 3000 CC",BE,BELGIUM,38544.93728,102513.1311,4947,3,NO
11/1/2020,87032311,"PRIVATE CARS, CURRENT, SPARK IGNITION, 1501 TO 3000 CC",CZ,CZECH REPUBLIC,28341.14065,75375.37408,5870,4,NO
11/1/2020,87032311,"PRIVATE CARS, CURRENT, SPARK IGNITION, 1501 TO 3000 CC",GB,UNITED KINGDOM,67225.12305,178790.2209,5040,4,NO
11/1/2020,87032311,"PRIVATE CARS, CURRENT, SPARK IGNITION, 1501 TO 3000 CC",HU,HUNGARY,56359.5975,149892.5465,4680,3,NO
11/1/2020,87032311,"PRIVATE CARS, CURRENT, SPARK IGNITION, 1501 TO 3000 CC",ID,INDONESIA,23994.52,63815.21277,6250,5,NO
11/1/2020,87032311,"PRIVATE CARS, CURRENT, SPARK IGNITION, 1501 TO 3000 CC",JP,JAPAN,330382.2427,878676.1774,67366,38,NO
11/1/2020,87032311,"PRIVATE CARS, CURRENT, SPARK IGNITION, 1501 TO 3000 CC",MX,MEXICO,90764.94743,241396.1368,7671,5,NO
11/1/2020,87032311,"PRIVATE CARS, CURRENT, SPARK IGNITION, 1501 TO 3000 CC",US,UNITED STATES OF AMERICA,95433.22544,253811.7698,15244,11,NO
11/1/2020,87032312,"PRIVATE CARS, 1 YEAR, SPARK IGNITION, 1501 TO 3000 CC",KR,REPUBLIC OF KOREA,13146.2208,34963.35319,10379.92,7,NO
11/1/2020,87032331,"JEEPS, CURRENT, SPARK IGNITION, 1501 TO 3000 CC",DE,GERMANY,211660.1412,562925.9074,20055,11,NO
11/1/2020,87032331,"JEEPS, CURRENT, SPARK IGNITION, 1501 TO 3000 CC",ES,SPAIN,128205.4144,340971.8468,14105,6,NO
11/1/2020,87032331,"JEEPS, CURRENT, SPARK IGNITION, 1501 TO 3000 CC",JP,JAPAN,1226598.296,3262229.511,206975,127,NO
11/1/2020,87032331,"JEEPS, CURRENT, SPARK IGNITION, 1501 TO 3000 CC",TH,THAILAND,170140.6519,452501.7338,38370,20,NO
11/1/2020,87032331,"JEEPS, CURRENT, SPARK IGNITION, 1501 TO 3000 CC",TR,TURKEY,36105.26406,96024.63846,7300,5,NO
11/1/2020,87032331,"JEEPS, CURRENT, SPARK IGNITION, 1501 TO 3000 CC",US,UNITED STATES OF AMERICA,1281686.717,3408741.269,100750,47,NO
11/1/2020,87032332,"JEEPS, 1 YEAR OLD, SPARK IGNITION, 1501 TO 3000 CC",US,UNITED STATES OF AMERICA,20357.04662,54141.08143,7550,4,NO
11/1/2020,87032412,"PRIVATE CARS, 1 YEAR OLD, SPARK IGNITION, OVER 3000 CC",DE,GERMANY,56610.53036,150559.9212,15420,9,NO
11/1/2020,87032412,"PRIVATE CARS, 1 YEAR OLD, SPARK IGNITION, OVER 3000 CC",GB,UNITED KINGDOM,11000,29255.31915,2400,1,NO
11/1/2020,87032412,"PRIVATE CARS, 1 YEAR OLD, SPARK IGNITION, OVER 3000 CC",US,UNITED STATES OF AMERICA,111327.634,296084.133,21747.53,13,NO
11/1/2020,87032431,"JEEPS, CURRENT YEAR, SPARK IGNITION, OVER 3000 CC",AT,AUSTRIA,250750.8841,666890.6492,10360,4,NO
11/1/2020,87032431,"JEEPS, CURRENT YEAR, SPARK IGNITION, OVER 3000 CC",DE,GERMANY,26254.44835,69825.66052,1950,1,NO
11/1/2020,87032431,"JEEPS, CURRENT YEAR, SPARK IGNITION, OVER 3000 CC",SK,SLOVAKIA,40278.15146,107122.7432,2445,1,NO
11/1/2020,87032432,"JEEPS, 1 YEAR OLD, SPARK IGNITION, OVER 3000 CC",AT,AUSTRIA,9112.799,24236.16755,2000,1,NO
11/1/2020,87032432,"JEEPS, 1 YEAR OLD, SPARK IGNITION, OVER 3000 CC",DE,GERMANY,18200,48404.25532,5468,3,NO
11/1/2020,87032432,"JEEPS, 1 YEAR OLD, SPARK IGNITION, OVER 3000 CC",JP,JAPAN,65633.30834,174556.6711,15403,8,NO
11/1/2020,87042110,"PICKUPS, COMPRESSION IGNITION, 5 TONS AND LESS",CN,CHINA,86034.1665,228814.2726,44960,21,NO
11/1/2020,87042291,"REFRIGERATOR VEHICLES, COMPRESSION IGNITION, 5+ TO 20 T",JP,JAPAN,9089.488,24174.17021,2600,1,NO
11/1/2020,87042310,"LORRIES, READY G.V.W. EXCEEDING 20 TONNES",JP,JAPAN,27253.61725,72483.02461,10000,4,NO
11/1/2020,87042310,"LORRIES, READY G.V.W. EXCEEDING 20 TONNES",KR,REPUBLIC OF KOREA,18627.4505,49541.09176,9970,1,NO
11/1/2020,87042370,"CHEMICAL VEHICLES, COMPRESSION IGNITION, OVER 20 TONS",TH,THAILAND,585.8,1557.978723,8879,1,NO
11/1/2020,87042399,"OTHER TRANSPORT VEHICLES, COMPRESSION, OVER 20 TONS",JP,JAPAN,352974.6976,938762.4936,122580,15,NO
11/1/2020,87043120,"PICKUPS, TWO CABS, SPARK IGNITION, 5 TONS OR LESS",TH,THAILAND,152310.0718,405079.9782,35100,18,NO
11/1/2020,87043120,"PICKUPS, TWO CABS, SPARK IGNITION, 5 TONS OR LESS",US,UNITED STATES OF AMERICA,35273.82263,93813.35805,11353,6,NO
11/1/2020,87081000,BUMPERS AND PARTS THEREOF,CN,CHINA,6836.130848,18181.19906,11173.748,11173.748,KG
11/1/2020,87081000,BUMPERS AND PARTS THEREOF,CZ,CZECH REPUBLIC,1769.814303,4706.952933,157.587,157.587,KG
11/1/2020,87081000,BUMPERS AND PARTS THEREOF,DE,GERMANY,20811.88608,55350.76086,738.208,738.208,KG
11/1/2020,87081000,BUMPERS AND PARTS THEREOF,FI,FINLAND,26.43140797,70.29629779,1,1,KG
11/1/2020,87081000,BUMPERS AND PARTS THEREOF,HU,HUNGARY,1259.215645,3348.977779,169.553,169.553,KG
11/1/2020,87081000,BUMPERS AND PARTS THEREOF,IN,INDIA,2201.048624,5853.852722,401.482,401.482,KG
11/1/2020,87081000,BUMPERS AND PARTS THEREOF,LV,LATVIA,44.82118632,119.2052828,0.789,0.789,KG
11/1/2020,87081000,BUMPERS AND PARTS THEREOF,MY,MALAYSIA,2862.904697,7614.108238,1375.666,1375.666,KG
11/1/2020,87081000,BUMPERS AND PARTS THEREOF,NL,NETHERLANDS,619.1948096,1646.794706,38,38,KG
11/1/2020,87081000,BUMPERS AND PARTS THEREOF,PT,PORTUGAL,134.3809339,357.3961008,2,2,KG
11/1/2020,87081000,BUMPERS AND PARTS THEREOF,SI,SLOVENIA,8.18454555,21.76740838,7.076,7.076,KG
11/1/2020,87081000,BUMPERS AND PARTS THEREOF,TR,TURKEY,2191.391708,5828.169436,479.629,479.629,KG
11/1/2020,87081000,BUMPERS AND PARTS THEREOF,ZA,SOUTH AFRICA,162.1040884,431.1278946,35.143,35.143,KG
11/1/2020,87082100,SAFETY SEAT BELTS,DE,GERMANY,1811.593203,4818.067029,134.652,58,NO
11/1/2020,87082100,SAFETY SEAT BELTS,TH,THAILAND,120.544538,320.5971755,4.818,3,NO
11/1/2020,87082100,SAFETY SEAT BELTS,TR,TURKEY,179.1902118,476.5697121,14.555,1,NO
11/1/2020,87082100,SAFETY SEAT BELTS,US,UNITED STATES OF AMERICA,228.0588059,606.5393773,11.779,4,NO
11/1/2020,87082910,LUGGAGE CARRIERS OR NETS,CN,CHINA,75.0824484,199.6873628,23.769,9,NO
11/1/2020,87082910,LUGGAGE CARRIERS OR NETS,JP,JAPAN,798.5725216,2123.863089,94.181,26,NO
11/1/2020,87082990,OTHER BODY PARTS,BR,BRAZIL,56.64168876,150.6427892,31.159,31.159,KG
11/1/2020,87082990,OTHER BODY PARTS,CA,CANADA,17596.60561,46799.48301,1904.112,1904.112,KG
11/1/2020,87082990,OTHER BODY PARTS,CH,SWITZERLAND,56.57807799,150.4736117,5.021,5.021,KG
11/1/2020,87082990,OTHER BODY PARTS,KR,REPUBLIC OF KOREA,9949.678115,26461.90988,1266.995,1266.995,KG
11/1/2020,87082990,OTHER BODY PARTS,KW,KUWAIT,124.4142,330.8888298,14,14,KG
11/1/2020,87082990,OTHER BODY PARTS,LU,LUXEMBOURG,1499.067545,3986.881768,33.02,33.02,KG
11/1/2020,87082990,OTHER BODY PARTS,MY,MALAYSIA,2500.349874,6649.866685,1010.183,1010.183,KG
11/1/2020,87082990,OTHER BODY PARTS,TN,TUNISIA,128.2402411,341.0644711,1,1,KG
11/1/2020,87082990,OTHER BODY PARTS,TR,TURKEY,5038.146919,13399.32691,828.561,828.561,KG
11/1/2020,87082990,OTHER BODY PARTS,US,UNITED STATES OF AMERICA,125463.1457,333678.579,11423.471,11423.471,KG
11/1/2020,87082990,OTHER BODY PARTS,ZA,SOUTH AFRICA,1534.872958,4082.10893,80.991,80.991,KG
11/1/2020,87083000,BRAKES AND SERVO-BRAKES; AND PARTS THEREOF,AU,AUSTRALIA,28.68563712,76.29158809,9.328,9.328,KG
11/1/2020,87083000,BRAKES AND SERVO-BRAKES; AND PARTS THEREOF,BR,BRAZIL,24.50748942,65.17949314,2.778,2.778,KG
11/1/2020,87083000,BRAKES AND SERVO-BRAKES; AND PARTS THEREOF,ES,SPAIN,562.4523121,1495.883809,169.777,169.777,KG
11/1/2020,87083000,BRAKES AND SERVO-BRAKES; AND PARTS THEREOF,FR,FRANCE,2173.956501,5781.799204,796.956,796.956,KG
11/1/2020,87083000,BRAKES AND SERVO-BRAKES; AND PARTS THEREOF,GB,UNITED KINGDOM,1479.264981,3934.215376,110.401,110.401,KG
11/1/2020,87083000,BRAKES AND SERVO-BRAKES; AND PARTS THEREOF,RS,SERBIA,29.21624248,77.70277255,3.312,3.312,KG
11/1/2020,87083000,BRAKES AND SERVO-BRAKES; AND PARTS THEREOF,SK,SLOVAKIA,274.5010499,730.0559836,6.011,6.011,KG
11/1/2020,87083000,BRAKES AND SERVO-BRAKES; AND PARTS THEREOF,TR,TURKEY,204.6895701,544.3871546,41.45,41.45,KG
11/1/2020,87084000,GEAR BOXES AND PARTS,GB,UNITED KINGDOM,3.33643888,8.87350766,3.608,3.608,KG
11/1/2020,87084000,GEAR BOXES AND PARTS,IN,INDIA,585.9990629,1558.508146,24.491,24.491,KG
11/1/2020,87084000,GEAR BOXES AND PARTS,JP,JAPAN,47825.2618,127194.8452,6828.053,6828.053,KG
11/1/2020,87084000,GEAR BOXES AND PARTS,KR,REPUBLIC OF KOREA,47.279304,125.7428298,0.8,0.8,KG
11/1/2020,87085010,"DRIVE-AXLES WITH DIFFERENTIAL, WHETHER OR NOT POVIDED WITH OTHER TRANSMISSION COMPONENTS",BD,BANGLADESH,3.68983176,9.81338234,28.282,28.282,KG
11/1/2020,87085010,"DRIVE-AXLES WITH DIFFERENTIAL, WHETHER OR NOT POVIDED WITH OTHER TRANSMISSION COMPONENTS",CN,CHINA,1397.340587,3716.331349,375.058,375.058,KG
11/1/2020,87085010,"DRIVE-AXLES WITH DIFFERENTIAL, WHETHER OR NOT POVIDED WITH OTHER TRANSMISSION COMPONENTS",ES,SPAIN,242.1267892,643.9542265,21.962,21.962,KG
11/1/2020,87085010,"DRIVE-AXLES WITH DIFFERENTIAL, WHETHER OR NOT POVIDED WITH OTHER TRANSMISSION COMPONENTS",TH,THAILAND,716.5472428,1905.710752,93.203,93.203,KG
11/1/2020,87085010,"DRIVE-AXLES WITH DIFFERENTIAL, WHETHER OR NOT POVIDED WITH OTHER TRANSMISSION COMPONENTS",US,UNITED STATES OF AMERICA,440.8590032,1172.497349,16.494,16.494,KG
11/1/2020,87085090,NON-DRIVING AXLES AND PARTS THEREOF,CN,CHINA,2701.944029,7186.021355,1302.939,1302.939,KG
11/1/2020,87085090,NON-DRIVING AXLES AND PARTS THEREOF,FR,FRANCE,127.6715149,339.5519013,15.76,15.76,KG
11/1/2020,87085090,NON-DRIVING AXLES AND PARTS THEREOF,MX,MEXICO,30.34128592,80.69490935,1.2,1.2,KG
11/1/2020,87085090,NON-DRIVING AXLES AND PARTS THEREOF,TN,TUNISIA,681.20655,1811.719548,44,44,KG
11/1/2020,87087000,ROAD WHEELS AND PARTS AND ACCESSORIES,AU,AUSTRALIA,52.7053111,140.1736997,7,7,KG
11/1/2020,87087000,ROAD WHEELS AND PARTS AND ACCESSORIES,CN,CHINA,3622.922446,9635.432037,1074.56,1074.56,KG
11/1/2020,87087000,ROAD WHEELS AND PARTS AND ACCESSORIES,DE,GERMANY,5441.479154,14472.01903,557.326,557.326,KG
11/1/2020,87087000,ROAD WHEELS AND PARTS AND ACCESSORIES,GB,UNITED KINGDOM,49.54946981,131.7805048,4.657,4.657,KG
11/1/2020,87087000,ROAD WHEELS AND PARTS AND ACCESSORIES,JP,JAPAN,13139.93224,34946.6283,1499.493,1499.493,KG
11/1/2020,87087000,ROAD WHEELS AND PARTS AND ACCESSORIES,KR,REPUBLIC OF KOREA,2206.794694,5869.134826,418.529,418.529,KG
11/1/2020,87087000,ROAD WHEELS AND PARTS AND ACCESSORIES,MX,MEXICO,538.0545736,1430.996206,52.102,52.102,KG
11/1/2020,87087000,ROAD WHEELS AND PARTS AND ACCESSORIES,PL,POLAND,728.20061,1936.70375,61.118,61.118,KG
11/1/2020,87087000,ROAD WHEELS AND PARTS AND ACCESSORIES,TH,THAILAND,550.2218073,1463.35587,115.16,115.16,KG
11/1/2020,87087000,ROAD WHEELS AND PARTS AND ACCESSORIES,TW,TAIWAN,1084.062011,2883.143646,97.247,97.247,KG
11/1/2020,87087000,ROAD WHEELS AND PARTS AND ACCESSORIES,VN,VIETNAM,50.9068616,135.3905894,4.703,4.703,KG
11/1/2020,87088000,SUSPENSION SHOCK-ABSORBERS,AT,AUSTRIA,134.4026559,357.453872,4,4,KG
11/1/2020,87088000,SUSPENSION SHOCK-ABSORBERS,BD,BANGLADESH,1249.243092,3322.455032,3195,3195,KG
11/1/2020,87088000,SUSPENSION SHOCK-ABSORBERS,BE,BELGIUM,957.0663667,2545.389273,25.097,25.097,KG
11/1/2020,87088000,SUSPENSION SHOCK-ABSORBERS,CN,CHINA,47525.69972,126398.1375,57454.737,57454.737,KG
11/1/2020,87088000,SUSPENSION SHOCK-ABSORBERS,ID,INDONESIA,747.3706974,1987.688025,1759.535,1759.535,KG
11/1/2020,87088000,SUSPENSION SHOCK-ABSORBERS,KR,REPUBLIC OF KOREA,4809.670923,12791.67799,2204.326,2204.326,KG
11/1/2020,87088000,SUSPENSION SHOCK-ABSORBERS,MX,MEXICO,4574.46392,12166.12745,439.535,439.535,KG
11/1/2020,87088000,SUSPENSION SHOCK-ABSORBERS,MY,MALAYSIA,941.9622102,2505.218644,390.9,390.9,KG
11/1/2020,87088000,SUSPENSION SHOCK-ABSORBERS,NL,NETHERLANDS,423.236782,1125.629739,25,25,KG
11/1/2020,87088000,SUSPENSION SHOCK-ABSORBERS,PK,PAKISTAN,6960.699041,18512.49745,10020,10020,KG
11/1/2020,87088000,SUSPENSION SHOCK-ABSORBERS,RO,ROMANIA,3402.99829,9050.527368,423.872,423.872,KG
11/1/2020,87088000,SUSPENSION SHOCK-ABSORBERS,SK,SLOVAKIA,416.4059977,1107.46276,92.919,92.919,KG
11/1/2020,87088000,SUSPENSION SHOCK-ABSORBERS,SL,SIERRA LEONE,50.580853,134.5235452,29,29,KG
11/1/2020,87088000,SUSPENSION SHOCK-ABSORBERS,TR,TURKEY,1535.03166,4082.531011,228.212,228.212,KG
11/1/2020,87089100,RADIATORS AND PARTS,CA,CANADA,730.2701647,1942.207885,66.835,56,NO
11/1/2020,87089100,RADIATORS AND PARTS,CZ,CZECH REPUBLIC,399.9513448,1063.700385,16.318,6,NO
11/1/2020,87089100,RADIATORS AND PARTS,DE,GERMANY,2716.537977,7224.835046,1162.852,187,NO
11/1/2020,87089100,RADIATORS AND PARTS,KR,REPUBLIC OF KOREA,409.530026,1089.175601,100.738,12,NO
11/1/2020,87089100,RADIATORS AND PARTS,PL,POLAND,913.7598831,2430.212455,97.144,11,NO
11/1/2020,87089100,RADIATORS AND PARTS,SK,SLOVAKIA,1312.446611,3490.549496,112.522,59,NO
11/1/2020,87089100,RADIATORS AND PARTS,TH,THAILAND,9947.543325,26456.23225,1430.144,937,NO
11/1/2020,87089100,RADIATORS AND PARTS,TR,TURKEY,115.0358335,305.9463656,10.473,30,NO
11/1/2020,87089100,RADIATORS AND PARTS,TW,TAIWAN,1438.625672,3826.132106,195.444,152,NO
11/1/2020,87089200,SILENCERS AND EXHAUST PIPES AND PARTS,CN,CHINA,938.5667422,2496.188144,109.763,109.763,KG
11/1/2020,87089200,SILENCERS AND EXHAUST PIPES AND PARTS,CZ,CZECH REPUBLIC,534.8139195,1422.377446,51.103,51.103,KG
11/1/2020,87089200,SILENCERS AND EXHAUST PIPES AND PARTS,ES,SPAIN,140.2788994,373.0821791,14,14,KG
11/1/2020,87089200,SILENCERS AND EXHAUST PIPES AND PARTS,GB,UNITED KINGDOM,1052.775211,2799.93407,127.697,127.697,KG
11/1/2020,87089200,SILENCERS AND EXHAUST PIPES AND PARTS,IT,ITALY,464.46782,1235.286755,20,20,KG
11/1/2020,87089200,SILENCERS AND EXHAUST PIPES AND PARTS,TR,TURKEY,5.724292832,15.22418306,0.43,0.43,KG
11/1/2020,87089300,CLUTCHES AND PARTS THEREOF,BR,BRAZIL,57.89243256,153.9692355,13,13,KG
11/1/2020,87089300,CLUTCHES AND PARTS THEREOF,CN,CHINA,16446.14459,43739.74625,3803.46,3803.46,KG
11/1/2020,87089300,CLUTCHES AND PARTS THEREOF,DE,GERMANY,4288.313894,11405.09014,409.259,409.259,KG
11/1/2020,87089300,CLUTCHES AND PARTS THEREOF,HU,HUNGARY,115.7419583,307.824357,26.441,26.441,KG
11/1/2020,87089300,CLUTCHES AND PARTS THEREOF,JP,JAPAN,143502.2412,381654.8969,7120.175,7120.175,KG
11/1/2020,87089300,CLUTCHES AND PARTS THEREOF,NO,NORWAY,125.0639952,332.6170085,2,2,KG
11/1/2020,87089300,CLUTCHES AND PARTS THEREOF,ZA,SOUTH AFRICA,61.31488598,163.0715053,5.624,5.624,KG
11/1/2020,87089400,"STEERING WHEELS, STEERING COLUMNS AND BOXES",CZ,CZECH REPUBLIC,387.7645145,1031.288603,2.278,2.278,KG
11/1/2020,87089400,"STEERING WHEELS, STEERING COLUMNS AND BOXES",DE,GERMANY,7040.486994,18724.69945,336.237,336.237,KG
11/1/2020,87089400,"STEERING WHEELS, STEERING COLUMNS AND BOXES",GB,UNITED KINGDOM,3432.439829,9128.829332,4.01,4.01,KG
11/1/2020,87089400,"STEERING WHEELS, STEERING COLUMNS AND BOXES",IT,ITALY,148.5938872,395.1965085,0.1,0.1,KG
11/1/2020,87089400,"STEERING WHEELS, STEERING COLUMNS AND BOXES",PT,PORTUGAL,180.9764419,481.3203242,97.04,97.04,KG
11/1/2020,87089400,"STEERING WHEELS, STEERING COLUMNS AND BOXES",TH,THAILAND,761.307595,2024.754242,190,190,KG
11/1/2020,87089400,"STEERING WHEELS, STEERING COLUMNS AND BOXES",TR,TURKEY,4494.899611,11954.52024,329.249,329.249,KG
11/1/2020,87089400,"STEERING WHEELS, STEERING COLUMNS AND BOXES",US,UNITED STATES OF AMERICA,7148.988168,19013.2664,1397.261,1397.261,KG
11/1/2020,87089500,SAFETY AIRBAG WITH INFLATER SYSTEM; PARTS THEEOF,JP,JAPAN,10514.50364,27964.10543,366,366,KG
11/1/2020,87089500,SAFETY AIRBAG WITH INFLATER SYSTEM; PARTS THEEOF,LU,LUXEMBOURG,43.18575537,114.8557324,1.912,1.912,KG
11/1/2020,87089500,SAFETY AIRBAG WITH INFLATER SYSTEM; PARTS THEEOF,MX,MEXICO,267.8352347,712.3277519,35.891,35.891,KG
11/1/2020,87089900,OTHER PARTS FOR MOTOR VEHICLES,AE,UNITED ARAB EMIRATES,2059.473337,5477.322705,443.3,443.3,KG
